epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
192,12801.4,0.48926,0.38231,1.2742,0.87172,0.8635,0.91575,0.73464,0.60982,0.40317,1.55103,0.003697,0.003697,0.003697
193,12868.2,0.48466,0.37354,1.27877,0.87344,0.86408,0.91578,0.73457,0.60975,0.40306,1.55082,0.003664,0.003664,0.003664
194,12934.3,0.48298,0.37418,1.27522,0.86932,0.8663,0.91519,0.73365,0.61144,0.40344,1.5513,0.003631,0.003631,0.003631
195,13001.5,0.48729,0.37711,1.28629,0.87265,0.86402,0.91461,0.73437,0.61346,0.4045,1.55238,0.003598,0.003598,0.003598
196,13065.3,0.48097,0.36882,1.2896,0.85883,0.87392,0.91374,0.73333,0.61475,0.40479,1.55393,0.003565,0.003565,0.003565
197,13133,0.4794,0.36894,1.27564,0.85402,0.87478,0.91348,0.73362,0.61503,0.40489,1.55458,0.003532,0.003532,0.003532
198,13196.7,0.48312,0.36955,1.29081,0.84928,0.88027,0.91442,0.73355,0.61575,0.40551,1.55565,0.003499,0.003499,0.003499
199,13264.4,0.48155,0.36515,1.29757,0.84817,0.88021,0.91434,0.73392,0.61629,0.40587,1.55599,0.003466,0.003466,0.003466
200,13328.2,0.47634,0.36557,1.2766,0.8505,0.87951,0.91463,0.73386,0.61549,0.40552,1.55519,0.003433,0.003433,0.003433
201,13394.4,0.47498,0.36442,1.27338,0.8589,0.86886,0.9146,0.7333,0.61618,0.40626,1.55642,0.0034,0.0034,0.0034
202,13459.9,0.47696,0.36455,1.275,0.85987,0.86865,0.91453,0.73377,0.61593,0.40592,1.5563,0.003367,0.003367,0.003367
203,13527.6,0.47277,0.3623,1.27634,0.87039,0.86326,0.91488,0.73415,0.61427,0.40491,1.55542,0.003334,0.003334,0.003334
204,13591.3,0.47694,0.36438,1.27772,0.87001,0.86407,0.91481,0.73372,0.61553,0.40556,1.55582,0.003301,0.003301,0.003301
205,13659.1,0.47655,0.36482,1.26906,0.86695,0.86819,0.91461,0.73369,0.61416,0.40479,1.55445,0.003268,0.003268,0.003268
206,13722.8,0.47231,0.36283,1.27919,0.86664,0.86886,0.91503,0.73384,0.61326,0.40452,1.55331,0.003235,0.003235,0.003235
207,13790.7,0.47124,0.35858,1.27358,0.86478,0.86898,0.91507,0.73373,0.61354,0.40453,1.55372,0.003202,0.003202,0.003202
208,13854.4,0.47677,0.36407,1.27275,0.86515,0.86645,0.91515,0.73272,0.61582,0.40532,1.55512,0.003169,0.003169,0.003169
209,13921.6,0.47534,0.36466,1.27114,0.85875,0.87309,0.91518,0.7329,0.61606,0.40476,1.55554,0.003136,0.003136,0.003136
210,13985.7,0.47213,0.35881,1.2805,0.85317,0.87569,0.91523,0.73289,0.61643,0.40463,1.55636,0.003103,0.003103,0.003103
211,14051.5,0.46853,0.35892,1.26622,0.8565,0.87285,0.9148,0.731,0.62074,0.40668,1.55987,0.00307,0.00307,0.00307
212,14118.3,0.46958,0.35771,1.2775,0.85549,0.87407,0.91521,0.73157,0.62077,0.40663,1.55965,0.003037,0.003037,0.003037
213,14185.3,0.46853,0.35928,1.27416,0.85775,0.87355,0.91556,0.73143,0.62051,0.40594,1.56,0.003004,0.003004,0.003004
214,14252.1,0.46659,0.35977,1.26027,0.85744,0.87268,0.91515,0.7303,0.62421,0.4079,1.56238,0.002971,0.002971,0.002971
215,14319,0.46974,0.35896,1.29166,0.85763,0.87299,0.91568,0.73067,0.62251,0.40665,1.56112,0.002938,0.002938,0.002938
216,14386.1,0.46273,0.35339,1.27069,0.855,0.87425,0.91593,0.7309,0.62142,0.406,1.55981,0.002905,0.002905,0.002905
217,14452.8,0.46278,0.35292,1.27101,0.85263,0.87455,0.91623,0.73127,0.62047,0.40525,1.55996,0.002872,0.002872,0.002872
218,14519.7,0.46286,0.35233,1.26415,0.8531,0.87425,0.91607,0.73174,0.62121,0.40565,1.56057,0.002839,0.002839,0.002839
219,14586.5,0.4644,0.3543,1.26321,0.85648,0.87412,0.91588,0.73186,0.62016,0.40447,1.55982,0.002806,0.002806,0.002806
220,14653.7,0.46274,0.35379,1.27287,0.85197,0.87667,0.91644,0.73229,0.61948,0.40383,1.55914,0.002773,0.002773,0.002773
221,14720,0.45688,0.3474,1.27506,0.85321,0.87702,0.91675,0.73215,0.61894,0.40316,1.55847,0.00274,0.00274,0.00274
222,14787.5,0.46088,0.35235,1.26821,0.85205,0.87872,0.9165,0.73234,0.61835,0.4026,1.55794,0.002707,0.002707,0.002707
223,14854.3,0.45712,0.34676,1.2705,0.85549,0.87568,0.91649,0.73217,0.6186,0.40285,1.55865,0.002674,0.002674,0.002674
224,14921.7,0.45833,0.34953,1.26125,0.85756,0.87455,0.91645,0.73199,0.61838,0.40239,1.55856,0.002641,0.002641,0.002641
225,14988.4,0.4611,0.34849,1.26504,0.85821,0.87415,0.91648,0.73169,0.61922,0.40248,1.55938,0.002608,0.002608,0.002608
226,15055.5,0.45967,0.34986,1.26121,0.86079,0.87398,0.91677,0.73165,0.61815,0.40172,1.55867,0.002575,0.002575,0.002575
227,15122.5,0.45805,0.34962,1.26689,0.86124,0.87386,0.91698,0.73205,0.61679,0.40106,1.55837,0.002542,0.002542,0.002542
228,15189.5,0.45515,0.34608,1.26058,0.86116,0.87327,0.91704,0.73214,0.61676,0.40106,1.55882,0.002509,0.002509,0.002509
229,15256.7,0.45338,0.34448,1.26906,0.86122,0.87315,0.91743,0.73264,0.61674,0.401,1.55929,0.002476,0.002476,0.002476
230,15321.5,0.4595,0.34669,1.27475,0.86058,0.8735,0.91669,0.73269,0.61574,0.40057,1.55873,0.002443,0.002443,0.002443
231,15388.3,0.45209,0.34823,1.25956,0.87149,0.86248,0.91757,0.73282,0.6167,0.40083,1.55967,0.00241,0.00241,0.00241
232,15452.1,0.45164,0.34086,1.25953,0.87331,0.86204,0.91785,0.73369,0.61638,0.4004,1.5596,0.002377,0.002377,0.002377
233,15520,0.4501,0.34436,1.24809,0.87261,0.86237,0.91736,0.73285,0.61858,0.40141,1.56129,0.002344,0.002344,0.002344
234,15583.7,0.44826,0.34147,1.26008,0.87317,0.86223,0.91715,0.73375,0.61852,0.40133,1.56162,0.002311,0.002311,0.002311
235,15651.8,0.45243,0.34231,1.2437,0.87455,0.85991,0.91721,0.7344,0.61816,0.4008,1.56135,0.002278,0.002278,0.002278
236,15715.5,0.44406,0.3365,1.24461,0.87405,0.86011,0.91687,0.73423,0.61813,0.40108,1.56147,0.002245,0.002245,0.002245
237,15782.7,0.44644,0.33862,1.26589,0.87288,0.85983,0.9166,0.73329,0.61842,0.40126,1.56201,0.002212,0.002212,0.002212
238,15847.9,0.44953,0.3425,1.24452,0.87199,0.85964,0.91663,0.73386,0.61924,0.40138,1.56248,0.002179,0.002179,0.002179
239,15915.3,0.44452,0.33856,1.25767,0.85309,0.87717,0.91613,0.73331,0.61943,0.40162,1.56283,0.002146,0.002146,0.002146
240,15979,0.44602,0.33776,1.25658,0.85322,0.87723,0.91601,0.73311,0.6224,0.40236,1.56495,0.002113,0.002113,0.002113
241,16047,0.44781,0.34198,1.2528,0.8575,0.87513,0.91597,0.73296,0.62303,0.40268,1.56528,0.00208,0.00208,0.00208
242,16110.7,0.44622,0.33779,1.25576,0.85254,0.87667,0.91572,0.733,0.6233,0.40282,1.56485,0.002047,0.002047,0.002047
243,16178.2,0.44366,0.33586,1.25381,0.851,0.87803,0.91578,0.73265,0.62405,0.40275,1.56544,0.002014,0.002014,0.002014
244,16244.8,0.44219,0.33434,1.25189,0.85071,0.87906,0.91605,0.73346,0.623,0.40229,1.56467,0.001981,0.001981,0.001981
245,16312,0.4469,0.33896,1.25605,0.84526,0.88293,0.91602,0.73265,0.62336,0.40229,1.56483,0.001948,0.001948,0.001948
246,16378.5,0.44301,0.33813,1.24482,0.84542,0.88276,0.91597,0.73301,0.62334,0.40205,1.56549,0.001915,0.001915,0.001915
247,16445.6,0.44003,0.33442,1.24816,0.84299,0.88627,0.91586,0.73207,0.6246,0.4028,1.56598,0.001882,0.001882,0.001882
248,16509.5,0.44137,0.33407,1.24626,0.84245,0.88597,0.91563,0.73203,0.62585,0.40304,1.5671,0.001849,0.001849,0.001849
249,16576,0.4403,0.33197,1.24586,0.84102,0.88699,0.91509,0.73101,0.62749,0.40364,1.5677,0.001816,0.001816,0.001816
250,16639.7,0.43789,0.33087,1.25099,0.84096,0.88576,0.91455,0.72999,0.63013,0.40445,1.56956,0.001783,0.001783,0.001783
251,16706.2,0.43582,0.33014,1.24178,0.84025,0.88619,0.91431,0.72972,0.63121,0.40467,1.5707,0.00175,0.00175,0.00175
252,16772.5,0.43459,0.3285,1.24429,0.84048,0.88562,0.91422,0.7292,0.63241,0.40508,1.57206,0.001717,0.001717,0.001717
253,16839.6,0.43382,0.32633,1.24907,0.85804,0.87174,0.91411,0.72802,0.63419,0.40542,1.57372,0.001684,0.001684,0.001684
254,16906.5,0.43204,0.32737,1.24547,0.85855,0.8716,0.91455,0.7293,0.63404,0.40521,1.57344,0.001651,0.001651,0.001651
255,16973.7,0.4311,0.32569,1.24403,0.84262,0.88395,0.91475,0.72986,0.63311,0.4048,1.57263,0.001618,0.001618,0.001618
256,17037.6,0.43283,0.32763,1.2447,0.84312,0.88439,0.91472,0.7311,0.6339,0.40481,1.57337,0.001585,0.001585,0.001585
257,17104.7,0.43194,0.32824,1.24079,0.84294,0.88468,0.91467,0.73008,0.63393,0.40513,1.57406,0.001552,0.001552,0.001552
258,17168.6,0.43137,0.32647,1.23795,0.84247,0.88462,0.91441,0.72985,0.63485,0.40573,1.57514,0.001519,0.001519,0.001519
259,17234.2,0.43076,0.32589,1.24265,0.8408,0.88585,0.91425,0.7292,0.63705,0.40678,1.57674,0.001486,0.001486,0.001486
260,17301.5,0.42581,0.32362,1.24859,0.84351,0.88313,0.91435,0.72938,0.63755,0.40671,1.57749,0.001453,0.001453,0.001453
261,17367,0.4246,0.31975,1.23443,0.85109,0.87671,0.9142,0.72789,0.64075,0.4082,1.58003,0.00142,0.00142,0.00142
262,17432.2,0.42909,0.32767,1.23059,0.85211,0.87643,0.91415,0.72786,0.64369,0.4093,1.58181,0.001387,0.001387,0.001387
263,17499.5,0.43011,0.32757,1.24027,0.85082,0.87673,0.91411,0.72743,0.64388,0.40935,1.58246,0.001354,0.001354,0.001354
264,17565.1,0.42629,0.32283,1.22136,0.85084,0.87614,0.914,0.72618,0.64645,0.41031,1.58449,0.001321,0.001321,0.001321
265,17632.6,0.43011,0.32696,1.23277,0.85148,0.87591,0.91373,0.72649,0.64732,0.41078,1.58515,0.001288,0.001288,0.001288
266,17696.4,0.42277,0.32101,1.2273,0.85209,0.87548,0.91363,0.7255,0.651,0.41224,1.58791,0.001255,0.001255,0.001255
267,17763.8,0.42536,0.3222,1.23443,0.85271,0.87509,0.91327,0.72526,0.65356,0.41323,1.5896,0.001222,0.001222,0.001222
268,17828.4,0.42349,0.323,1.2267,0.85272,0.87571,0.91348,0.72568,0.65196,0.41205,1.58866,0.001189,0.001189,0.001189
269,17894,0.42204,0.32101,1.22746,0.85432,0.87454,0.91321,0.72497,0.65307,0.41225,1.58971,0.001156,0.001156,0.001156
270,17961.2,0.41898,0.31659,1.22261,0.85764,0.8729,0.91384,0.72518,0.65302,0.41188,1.58967,0.001123,0.001123,0.001123
271,18028,0.41731,0.31495,1.22835,0.859,0.8719,0.91406,0.72546,0.65278,0.41177,1.58979,0.00109,0.00109,0.00109
272,18094.7,0.4203,0.3163,1.23804,0.85998,0.87189,0.91396,0.72521,0.65275,0.4116,1.58983,0.001057,0.001057,0.001057
273,18160.6,0.41964,0.31626,1.2402,0.85784,0.87072,0.91364,0.72446,0.65483,0.41212,1.59159,0.001024,0.001024,0.001024
274,18226.1,0.418,0.31554,1.23927,0.85709,0.86988,0.91369,0.72482,0.65369,0.41179,1.59121,0.000991,0.000991,0.000991
275,18293.4,0.417,0.3149,1.2315,0.85854,0.86956,0.91381,0.72499,0.65413,0.41151,1.59151,0.000958,0.000958,0.000958
276,18358.5,0.41388,0.31045,1.22357,0.85927,0.86918,0.91374,0.72387,0.65545,0.41226,1.59243,0.000925,0.000925,0.000925
277,18425.3,0.41531,0.31362,1.22825,0.85935,0.86838,0.91374,0.72452,0.65682,0.41271,1.5933,0.000892,0.000892,0.000892
278,18492.6,0.41322,0.31152,1.22337,0.85644,0.87126,0.9139,0.72469,0.65531,0.41172,1.59242,0.000859,0.000859,0.000859
279,18557.3,0.41285,0.31151,1.22595,0.85653,0.87131,0.91412,0.72507,0.6545,0.41145,1.59187,0.000826,0.000826,0.000826
280,18623.5,0.40964,0.3101,1.22892,0.85575,0.87147,0.91392,0.72542,0.65674,0.41214,1.59345,0.000793,0.000793,0.000793
281,18687.3,0.40987,0.30857,1.21837,0.85524,0.87165,0.91397,0.72592,0.65563,0.41155,1.59276,0.00076,0.00076,0.00076
282,18754.5,0.4065,0.3072,1.22563,0.8526,0.86764,0.91329,0.72633,0.65707,0.41206,1.5934,0.000727,0.000727,0.000727
283,18819.4,0.40649,0.30757,1.22242,0.85529,0.875,0.91427,0.72716,0.65441,0.41093,1.59141,0.000694,0.000694,0.000694
284,18887.1,0.40886,0.3083,1.21372,0.85416,0.87545,0.91412,0.72615,0.65559,0.41135,1.59243,0.000661,0.000661,0.000661
285,18950.7,0.40646,0.30721,1.21418,0.84934,0.87357,0.91286,0.72611,0.65525,0.41087,1.59242,0.000628,0.000628,0.000628
286,19017.1,0.40983,0.30884,1.2175,0.84993,0.87314,0.91326,0.72621,0.65518,0.41074,1.59254,0.000595,0.000595,0.000595
287,19083.7,0.40836,0.3087,1.22011,0.85262,0.8765,0.91448,0.72623,0.65619,0.41092,1.59343,0.000562,0.000562,0.000562
288,19150.8,0.40483,0.3047,1.22669,0.84979,0.87299,0.91358,0.72643,0.65772,0.41162,1.59467,0.000529,0.000529,0.000529
289,19217.6,0.40475,0.30697,1.21375,0.84775,0.87449,0.9133,0.72606,0.6583,0.41141,1.59516,0.000496,0.000496,0.000496
290,19284.7,0.40496,0.30574,1.22296,0.85254,0.86991,0.91348,0.72648,0.65843,0.41182,1.59544,0.000463,0.000463,0.000463
291,19351.9,0.39967,0.29028,1.23063,0.8517,0.87303,0.91401,0.72597,0.66022,0.41176,1.59733,0.00043,0.00043,0.00043
292,19417.6,0.37299,0.27223,1.2182,0.84739,0.8744,0.91277,0.72507,0.66386,0.41333,1.60032,0.000397,0.000397,0.000397
293,19483.4,0.36882,0.2689,1.21166,0.8444,0.87839,0.91281,0.72453,0.66599,0.41395,1.60287,0.000364,0.000364,0.000364
294,19549.7,0.36628,0.26789,1.20308,0.83949,0.88286,0.91219,0.72406,0.66664,0.41404,1.6036,0.000331,0.000331,0.000331
295,19615.7,0.36526,0.26591,1.20588,0.83997,0.88222,0.9123,0.72557,0.66567,0.41344,1.60338,0.000298,0.000298,0.000298
296,19681.9,0.36096,0.26276,1.20638,0.83957,0.88221,0.91233,0.72444,0.66925,0.41492,1.60653,0.000265,0.000265,0.000265
297,19748.2,0.3618,0.26249,1.20136,0.84085,0.88197,0.91213,0.72424,0.67096,0.41578,1.60813,0.000232,0.000232,0.000232
298,19814,0.35934,0.26156,1.20552,0.84141,0.88193,0.9121,0.72378,0.67466,0.41737,1.61147,0.000199,0.000199,0.000199
299,19880.7,0.35765,0.25988,1.20731,0.83959,0.88072,0.91179,0.7234,0.67742,0.41884,1.61391,0.000166,0.000166,0.000166
300,19943.7,0.35498,0.25821,1.20292,0.83812,0.87906,0.91106,0.72166,0.68022,0.4205,1.61636,0.000133,0.000133,0.000133
