epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
75,12240,0.92418,0.54151,0.83641,0.89746,0.75405,0.92374,0.7371,0.86279,0.51794,0.83253,0.0002674,0.0002674,0.0002674
76,12399.6,0.92215,0.54079,0.83816,0.90787,0.77047,0.92699,0.74129,0.85902,0.51204,0.83182,0.0002575,0.0002575,0.0002575
77,12567.1,0.91332,0.53861,0.83697,0.90711,0.76113,0.92656,0.73931,0.85646,0.5125,0.83065,0.0002476,0.0002476,0.0002476
78,12728,0.90897,0.53237,0.83511,0.89297,0.76653,0.92678,0.74242,0.85259,0.51155,0.8305,0.0002377,0.0002377,0.0002377
79,12894.3,0.90694,0.5335,0.83521,0.90976,0.75527,0.92466,0.73728,0.85021,0.50942,0.8302,0.0002278,0.0002278,0.0002278
80,13055.9,0.90175,0.52906,0.83399,0.90703,0.7664,0.9273,0.743,0.85062,0.50781,0.83007,0.0002179,0.0002179,0.0002179
81,13217.9,0.90736,0.52893,0.83394,0.89801,0.76779,0.92473,0.7413,0.84766,0.50679,0.8293,0.000208,0.000208,0.000208
82,13379.5,0.89265,0.52565,0.83273,0.9134,0.75658,0.92627,0.74216,0.84603,0.50406,0.82883,0.0001981,0.0001981,0.0001981
83,13546,0.89299,0.52063,0.83369,0.90567,0.76378,0.92504,0.74378,0.8493,0.50119,0.82886,0.0001882,0.0001882,0.0001882
84,13707.5,0.88707,0.51952,0.83042,0.91983,0.7569,0.92633,0.74455,0.84017,0.50007,0.82806,0.0001783,0.0001783,0.0001783
85,13869.1,0.88881,0.52121,0.83111,0.91167,0.76447,0.92689,0.74333,0.84181,0.49987,0.82826,0.0001684,0.0001684,0.0001684
86,14035.7,0.87769,0.51441,0.83153,0.90246,0.7675,0.92693,0.74314,0.84169,0.50053,0.82828,0.0001585,0.0001585,0.0001585
87,14196.8,0.87994,0.51458,0.83024,0.90285,0.76683,0.92604,0.74442,0.83912,0.49951,0.82776,0.0001486,0.0001486,0.0001486
88,14362.7,0.87248,0.51404,0.82907,0.90064,0.76972,0.92779,0.74365,0.83694,0.49772,0.82777,0.0001387,0.0001387,0.0001387
89,14523.9,0.87137,0.50987,0.82969,0.914,0.76598,0.92883,0.74713,0.8371,0.49824,0.82758,0.0001288,0.0001288,0.0001288
90,14685.5,0.86558,0.50781,0.82773,0.9094,0.7706,0.92923,0.74888,0.83579,0.49723,0.82717,0.0001189,0.0001189,0.0001189
91,14844.8,0.83063,0.47841,0.82919,0.90412,0.77028,0.9276,0.74327,0.84053,0.50341,0.82861,0.000109,0.000109,0.000109
92,15002.9,0.79918,0.45706,0.82519,0.89781,0.77563,0.92684,0.74533,0.83453,0.5019,0.82767,9.91e-05,9.91e-05,9.91e-05
93,15163.1,0.79005,0.45072,0.82552,0.89676,0.78215,0.92914,0.74997,0.82744,0.49617,0.82649,8.92e-05,8.92e-05,8.92e-05
94,15321.7,0.78475,0.44858,0.82134,0.90523,0.77525,0.92748,0.75031,0.82435,0.49495,0.82591,7.93e-05,7.93e-05,7.93e-05
95,15480.5,0.77947,0.44493,0.82286,0.90367,0.78259,0.92736,0.75027,0.82173,0.49283,0.8254,6.94e-05,6.94e-05,6.94e-05
96,15640.4,0.77195,0.44175,0.8217,0.9039,0.78296,0.93044,0.75223,0.82065,0.49223,0.82512,5.95e-05,5.95e-05,5.95e-05
97,15805.9,0.7676,0.43575,0.82054,0.90997,0.78132,0.92985,0.75224,0.81871,0.4908,0.82489,4.96e-05,4.96e-05,4.96e-05
98,15965.1,0.76717,0.43645,0.81995,0.91893,0.77547,0.93025,0.75622,0.81829,0.48967,0.82478,3.97e-05,3.97e-05,3.97e-05
99,16129.1,0.75843,0.43175,0.81949,0.91787,0.77714,0.93087,0.75701,0.81656,0.49087,0.82471,2.98e-05,2.98e-05,2.98e-05
100,16288.5,0.75837,0.43185,0.81806,0.91624,0.77767,0.93082,0.7558,0.81463,0.48818,0.82441,1.99e-05,1.99e-05,1.99e-05
