epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
189,14824.3,0.66533,0.41516,0.86251,0.94635,0.83763,0.91034,0.69907,0.68741,0.40773,0.84651,0.000694,0.000694,0.000694
190,14899.3,0.66745,0.41478,0.86464,0.94527,0.83397,0.9093,0.69932,0.68737,0.40782,0.84648,0.0006445,0.0006445,0.0006445
191,14983.6,0.64729,0.3918,0.85556,0.94428,0.83467,0.90982,0.69966,0.68736,0.4076,0.84653,0.000595,0.000595,0.000595
192,15060.5,0.62472,0.38279,0.84915,0.94417,0.83482,0.91021,0.69923,0.68704,0.40753,0.84646,0.0005455,0.0005455,0.0005455
193,15136.5,0.61825,0.37868,0.84629,0.94433,0.83508,0.9104,0.69904,0.68657,0.40722,0.84624,0.000496,0.000496,0.000496
194,15213.7,0.61713,0.3783,0.84708,0.94635,0.83711,0.91099,0.70047,0.6865,0.40701,0.84623,0.0004465,0.0004465,0.0004465
195,15291.1,0.61052,0.37514,0.84403,0.94772,0.83506,0.9111,0.70084,0.68626,0.40691,0.84614,0.000397,0.000397,0.000397
196,15366.2,0.60894,0.37439,0.8441,0.94918,0.83647,0.91151,0.70044,0.68622,0.40683,0.84606,0.0003475,0.0003475,0.0003475
197,15444.5,0.60505,0.37042,0.84298,0.94775,0.83312,0.91059,0.70089,0.68614,0.40661,0.84587,0.000298,0.000298,0.000298
198,15521.8,0.60712,0.37188,0.84355,0.94774,0.83391,0.91048,0.70088,0.68624,0.4069,0.84592,0.0002485,0.0002485,0.0002485
199,15598.9,0.59965,0.36919,0.84405,0.94741,0.83503,0.91255,0.70261,0.68602,0.40668,0.84576,0.000199,0.000199,0.000199
200,15673.7,0.59727,0.37025,0.84201,0.94716,0.83441,0.91238,0.7018,0.68581,0.40661,0.84567,0.0001495,0.0001495,0.0001495
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,Max map50,,,,,,,
,,,,,,,0.95139,0.77554,,,,,,
